order_id,cust_id,gender,Age,Profession,first_name,last_name,prod_id,product,product_category,product_sub_category,store_name,store_address,country,order_status,delivery_type,order_date,delivery_date,review_score,price,Spending Score (1-100),Quantity
600,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-03-01,2024-03-02,1,620,87,1
601,C_021,Male,52,Healthcare,Josh,Walker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-02,2024-03-04,2,200,85,1
602,C_026,Male,21,,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-03-03,2024-03-06,3,25,20,1
603,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-03-04,2024-03-08,4,350,32,1
604,C_010,Male,26,Lawyer,Dunn,Ryan,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-03-05,2024-03-10,5,35,78,1
605,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-06,2024-03-12,1,499,68,1
606,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-03-07,2024-03-14,2,620,31,1
607,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-03-08,2024-03-16,3,200,72,1
608,C_032,Male,40,Engineer,Tony,Sebastian,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,Germany,Delivered,Pickup,2024-03-09,2024-03-18,4,25,57,2
609,C_012,Female,19,Healthcare,Emily,Jerry,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-10,2024-03-20,5,350,77,1
610,C_026,Male,21,Doctor,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-03-11,2024-03-12,1,35,83,1
611,C_020,Male,39,Healthcare,Joe,Patty,P_1005,Tablet,Accessories,Budget,London West,Broadway,UK,Processing,Pickup,2024-03-12,2024-03-14,2,499,17,1
612,C_010,Male,26,Lawyer,Dunn,Ryan,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-03-13,2024-03-16,3,620,12,1
613,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-14,2024-03-18,4,200,36,1
614,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-03-15,2024-03-20,5,25,81,2
615,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-03-16,2024-03-22,1,350,23,1
616,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-03-17,2024-03-24,2,35,70,3
617,C_012,Female,19,Healthcare,Emily,Jerry,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-18,2024-03-26,3,499,47,1
618,C_026,Male,21,Lawyer,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-03-19,2024-03-28,4,620,74,1
619,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-03-20,2024-03-30,5,200,20,1
620,C_030,Male,32,Artist,Santos,Brown,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-03-21,2024-03-22,1,25,79,2
621,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-22,2024-03-24,2,350,44,1
622,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-03-23,2024-03-26,3,35,30,1
623,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-03-24,2024-03-28,4,499,61,1
624,C_032,Male,40,Engineer,Tony,Sebastian,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,Germany,Delivered,Online,2024-03-25,2024-03-30,5,620,52,1
625,C_012,Female,19,Healthcare,Emily,Jerry,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-26,2024-04-01,1,200,4,2
626,C_026,Male,21,Healthcare,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-03-27,2024-04-03,2,25,12,1
627,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-03-28,2024-04-05,3,350,50,1
628,C_030,Male,32,Artist,Santos,Brown,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-03-29,2024-04-07,4,35,8,1
629,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-30,2024-04-09,5,499,27,1
630,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-03-31,2024-04-01,1,620,83,1
631,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-04-01,2024-04-03,2,200,42,1
632,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-04-02,2024-04-05,3,25,82,1
633,C_021,Male,52,Healthcare,Josh,Walker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-03,2024-04-07,4,350,92,1
634,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-04-04,2024-04-09,5,35,90,2
635,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-04-05,2024-04-11,1,499,70,1
636,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-04-06,2024-04-13,2,620,10,1
637,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-04-07,2024-04-15,3,200,66,1
638,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-04-08,2024-04-17,4,25,97,1
639,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-04-09,2024-04-19,5,350,8,1
640,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-04-10,2024-04-11,1,35,58,2
641,C_012,Female,19,Healthcare,Emily,Jerry,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-04-11,2024-04-13,2,499,14,1
642,C_026,Male,21,,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-04-12,2024-04-15,3,620,19,1
643,C_021,Male,52,Healthcare,Josh,Walker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,Broadway,Cyprus,Processing,In-Store,2024-04-13,2024-04-17,4,200,13,1
644,C_030,Male,32,Artist,Santos,Brown,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-04-14,2024-04-19,5,25,51,1
645,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-15,2024-04-21,1,350,35,2
646,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-04-16,2024-04-23,2,35,33,1
647,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-04-17,2024-04-25,3,499,22,1
648,C_032,Male,40,Engineer,Tony,Sebastian,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,Germany,Delivered,Online,2024-04-18,2024-04-27,4,620,77,1
649,C_012,Female,19,Healthcare,Emily,Jerry,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-04-19,2024-04-29,5,200,94,1
650,C_026,Male,21,Lawyer,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-04-20,2024-04-21,1,25,80,1
651,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-04-21,2024-04-23,2,350,40,1
652,C_021,Male,52,Healthcare,Josh,Walker,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-04-22,2024-04-25,3,35,83,3
653,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-04-23,2024-04-27,4,499,86,1
654,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-04-24,2024-04-29,5,620,15,1
655,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-04-25,2024-05-01,1,200,98,1
656,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-04-26,2024-05-03,2,25,94,1
657,C_012,Female,19,Healthcare,Emily,Jerry,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-27,2024-05-05,3,350,28,1
658,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-04-28,2024-05-07,4,35,81,1
659,C_018,Female,64,Healthcare,James,Smith,P_1005,Tablet,Accessories,Budget,Nicosia Mall,Broadway,Cyprus,Processing,Pickup,2024-04-29,2024-05-09,5,499,38,1
660,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-04-30,2024-05-01,1,620,53,1
661,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-05-01,2024-05-03,2,200,48,1
662,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-05-02,2024-05-05,3,25,52,1
663,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-05-03,2024-05-07,4,350,95,1
664,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-05-04,2024-05-09,5,35,37,2
665,C_012,Female,19,Healthcare,Emily,Jerry,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-05-05,2024-05-11,1,499,6,1
666,C_026,Male,21,,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-05-06,2024-05-13,2,620,64,1
667,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-05-07,2024-05-15,3,200,72,1
668,C_007,Male,27,Songwriter,Davidson,Pete,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-05-08,2024-05-17,4,25,70,1
669,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-05-09,2024-05-19,5,350,58,1
670,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-05-10,2024-05-11,1,35,84,1
671,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-05-11,2024-05-13,2,499,100,1
672,C_032,Male,93,Engineer,Tony,Sebastian,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,Germany,Delivered,Online,2024-05-12,2024-05-15,3,620,49,1
673,C_002,Male,45,Doctor,Alexander,Smith,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,High St,Germany,Cancelled,In-Store,2024-05-13,2024-05-17,4,200,45,1
674,C_026,Male,21,Lawyer,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-05-14,2024-05-19,5,25,88,1
675,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-05-15,2024-05-21,1,350,45,1
676,C_030,Male,32,Artist,Santos,Brown,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-05-16,2024-05-23,2,35,59,1
677,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-05-17,2024-05-25,3,499,94,1
678,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-05-18,2024-05-27,4,620,79,1
679,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-05-19,2024-05-29,5,200,33,1
680,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-05-20,2024-05-21,1,25,33,1
681,C_012,Female,19,Healthcare,Emily,Jerry,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-05-21,2024-05-23,2,350,100,1
682,C_026,Male,21,Entertainment,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-05-22,2024-05-25,3,35,69,1
683,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-05-23,2024-05-27,4,499,37,1
684,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-05-24,2024-05-29,5,620,95,1
685,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-05-25,2024-05-31,1,200,35,2
686,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-05-26,2024-06-02,2,25,49,1
687,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-05-27,2024-06-04,3,350,12,1
688,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-05-28,2024-06-06,4,35,46,1
689,C_002,Male,45,Doctor,Alexander,Smith,P_1005,Tablet,Accessories,Budget,Berlin Mitte,High St,Germany,Cancelled,Pickup,2024-05-29,2024-06-08,5,499,57,1
690,C_026,Male,21,Healthcare,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-05-30,2024-05-31,1,620,66,1
691,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-05-31,2024-06-02,2,200,68,1
692,C_006,Male,25,Artist,David,Campbell,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,Netherlands,Delivered,Pickup,2024-06-01,2024-06-04,3,25,22,1
693,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-02,2024-06-06,4,350,2,1
694,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-06-03,2024-06-08,5,35,78,2
695,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-06-04,2024-06-10,1,499,87,1
696,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-06-05,2024-06-12,2,620,3,1
697,C_012,Female,19,Healthcare,Emily,Jerry,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-06-06,2024-06-14,3,200,33,1
698,C_026,Male,21,Executive,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-06-07,2024-06-16,4,25,71,1
699,C_018,Female,64,Healthcare,James,Smith,P_1003,Shoes,Fashion,Premium,Nicosia Mall,Broadway,Cyprus,Processing,Online,2024-06-08,2024-06-18,5,350,84,1
700,C_030,Male,32,Artist,Santos,Brown,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-06-09,2024-06-10,1,35,65,1
701,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-06-10,2024-06-12,2,499,27,1
702,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-06-11,2024-06-14,3,620,93,1
703,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-06-12,2024-06-16,4,200,26,1
704,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-06-13,2024-06-18,5,25,40,2
705,C_012,Female,19,Healthcare,Emily,Jerry,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-14,2024-06-20,1,350,89,1
706,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-06-15,2024-06-22,2,35,2,1
707,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-06-16,2024-06-24,3,499,7,1
708,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-06-17,2024-06-26,4,620,100,1
709,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-06-18,2024-06-28,5,200,8,1
710,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-06-19,2024-06-20,1,25,93,1
711,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-06-20,2024-06-22,2,350,76,1
712,C_006,Male,25,Artist,David,Campbell,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,Netherlands,Delivered,In-Store,2024-06-21,2024-06-24,3,35,71,1
713,C_002,Male,45,Doctor,Alexander,Smith,P_1005,Tablet,Accessories,Budget,Berlin Mitte,High St,Germany,Cancelled,Pickup,2024-06-22,2024-06-26,4,499,83,1
714,C_026,Male,21,Doctor,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-06-23,2024-06-28,5,620,75,1
715,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-06-24,2024-06-30,1,200,10,1
716,C_030,Male,32,Artist,Santos,Brown,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-06-25,2024-07-02,2,25,49,1
717,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-26,2024-07-04,3,350,32,1
718,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-06-27,2024-07-06,4,35,62,1
719,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-06-28,2024-07-08,5,499,34,1
720,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-01-01,2024-01-02,1,620,21,1
721,C_012,Female,19,Healthcare,Emily,Jerry,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-02,2024-01-04,2,200,37,2
722,C_026,Male,21,Entertainment,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-01-03,2024-01-06,3,25,20,1
723,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-01-04,2024-01-08,4,350,21,1
724,C_030,Male,32,Artist,Santos,Brown,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-01-05,2024-01-10,5,35,50,2
725,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-06,2024-01-12,1,499,43,1
726,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-01-07,2024-01-14,2,620,79,1
727,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-01-08,2024-01-16,3,200,1,1
728,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-01-09,2024-01-18,4,25,4,2
729,C_002,Male,45,Doctor,Alexander,Smith,P_1003,Shoes,Fashion,Premium,Berlin Mitte,High St,Germany,Cancelled,Online,2024-01-10,2024-01-20,5,350,61,1
730,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-01-11,2024-01-12,1,35,42,1
731,C_020,Male,39,Healthcare,Joe,Patty,P_1005,Tablet,Accessories,Budget,London West,Broadway,UK,Processing,Pickup,2024-01-12,2024-01-14,2,499,69,1
732,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-01-13,2024-01-16,3,620,71,1
733,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-14,2024-01-18,4,200,86,1
734,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-01-15,2024-01-20,5,25,52,1
735,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-01-16,2024-01-22,1,350,11,2
736,C_022,Male,18,Homemaker,Kevin,Patrick,P_1004,Backpack,Fashion,Standard,New York Mall,Main St,USA,Delivered,In-Store,2024-01-17,2024-01-24,2,35,27,1
737,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-18,2024-01-26,3,499,53,1
738,C_026,Male,21,Healthcare,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-01-19,2024-01-28,4,620,6,1
739,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-01-20,2024-01-30,5,200,49,1
740,C_030,Male,32,Artist,Santos,Brown,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-01-21,2024-01-22,1,25,74,1
741,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-01-22,2024-01-24,2,350,59,1
742,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-01-23,2024-01-26,3,35,27,1
743,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-01-24,2024-01-28,4,499,56,1
744,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-01-25,2024-01-30,5,620,49,1
745,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-26,2024-02-01,1,200,69,1
746,C_026,Male,21,Entertainment,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-01-27,2024-02-03,2,25,27,2
747,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-01-28,2024-02-05,3,350,37,2
748,C_006,Male,25,Artist,David,Campbell,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,Netherlands,Delivered,In-Store,2024-01-29,2024-02-07,4,35,10,1
749,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-30,2024-02-09,5,499,28,1
